"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-07",,"33","23",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-08",,"34","27",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-09",,"33","20",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-10",,"36","11",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-11",,"41","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-12",,"44","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-13",,"49","25",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-14",,"48","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-15",,"58","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-16",,"40","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-17",,"32","18",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-18",,"36","17",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-19",,"48","26",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-20",,"37","25",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-21",,"34","24",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-22",,"38","23",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-23",,"42","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-24",,"48","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-25",,"45","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-26",,"43","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-27",,"47","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-28",,"50","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-01",,"46","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-02",,"40","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-03",,"40","28",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-04",,"41","27",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-05",,"49","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-06",,"43","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-07",,"39","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-08",,"43","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-09",,"56","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-10",,"49","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-11",,"55","39",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-12",,"57","41",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-13",,"51","37",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-14",,"41","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-15",,"49","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-16",,"40","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-17",,"38","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-18",,"35","27",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-19",,"45","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-20",,"45","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-21",,"40","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-22",,"41","28",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-23",,"46","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-24",,"47","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-25",,"42","37",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-26",,"52","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-27",,"52","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-28",,"50","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-29",,"54","37",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-30",,"58","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-31",,"55","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-01",,"63","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-02",,"44","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-03",,"47","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-04",,"53","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-05",,"63","39",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-06",,"53","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-07",,"57","37",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-08",,"75","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-09",,"84","50",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-10",,"78","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-11",,"62","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-12",,"47","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-13",,"58","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-14",,"57","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-15",,"58","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-16",,"65","48",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-17",,"70","50",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-18",,"62","48",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-19",,"76","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-20",,"60","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-21",,"54","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-22",,"54","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-23",,"52","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-24",,"73","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-25",,"66","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-26",,"67","41",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-27",,"69","43",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-28",,"69","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-29",,"61","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-30",,"69","49",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-01",,"69","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-02",,"73","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-03",,"67","48",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-04",,"68","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-05",,"66","44",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-06",,"70","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-07",,"76","50",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-08",,"66","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-09",,"69","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-10",,"84","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-11",,"71","61",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-12",,"69","49",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-13",,"56","43",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-14",,"61","39",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-15",,"76","45",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-16",,"84","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-17",,"74","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-18",,"68","52",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-19",,"62","55",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-20",,"80","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-21",,"88","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-22",,"81","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-23",,"85","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-24",,"67","45",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-25",,"54","45",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-26",,"66","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-27",,"75","43",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-28",,"69","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-29",,"89","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-30",,"92","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-05-31",,"95","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-01",,"91","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-02",,"90","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-03",,"82","65",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-04",,"75","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-05",,"78","52",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-06",,"73","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-07",,"63","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-08",,"78","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-09",,"81","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-10",,"71","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-11",,"80","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-12",,"76","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-13",,"67","55",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-14",,"74","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-15",,"81","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-16",,"83","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-17",,"87","65",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-18",,"86","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-19",,"77","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-20",,"83","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-21",,"86","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-22",,"84","60",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-23",,"91","65",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-24",,"96","72",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-25",,"93","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-26",,"87","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-27",,"90","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-28",,"88","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-29",,"89","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-06-30",,"87","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-01",,"79","72",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-02",,"86","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-03",,"92","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-04",,"90","75",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-05",,"92","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-06",,"93","76",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-07",,"95","76",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-08",,"91","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-09",,"91","72",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-10",,"89","75",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-11",,"87","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-12",,"78","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-13",,"81","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-14",,"93","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-15",,"96","76",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-16",,"95","75",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-17",,"100","76",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-18",,"98","78",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-19",,"100","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-20",,"93","78",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-21",,"90","76",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-22",,"85","75",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-23",,"90","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-24",,"83","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-25",,"68","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-26",,"85","66",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-27",,"87","66",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-28",,"84","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-29",,"86","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-30",,"81","60",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-31",,"84","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-01",,"76","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-02",,"87","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-03",,"79","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-04",,"81","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-05",,"79","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-06",,"83","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-07",,"82","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-08",,"85","70",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-09",,"91","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-10",,"85","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-11",,"84","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-12",,"86","70",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-13",,"79","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-14",,"75","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-15",,"80","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-16",,"82","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-17",,"84","59",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-18",,"77","64",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-19",,"81","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-20",,"89","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-21",,"90","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-22",,"79","71",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-23",,"83","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-24",,"80","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-25",,"84","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-26",,"82","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-27",,"88","72",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-28",,"87","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-29",,"79","70",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-30",,"85","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-31",,"86","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-01",,"84","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-02",,"84","73",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-03",,"82","65",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-04",,"84","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-05",,"78","57",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-06",,"72","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-07",,"80","52",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-08",,"84","60",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-09",,"73","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-10",,"89","68",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-11",,"97","74",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-12",,"89","69",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-13",,"77","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-14",,"68","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-15",,"73","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-16",,"75","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-17",,"66","48",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-18",,"75","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-19",,"83","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-20",,"82","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-21",,"80","55",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-22",,"71","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-23",,"68","49",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-24",,"77","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-25",,"78","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-26",,"74","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-27",,"71","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-28",,"76","55",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-29",,"74","52",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-30",,"83","52",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-01",,"83","-32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-03",,"82","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-04",,"90","62",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-05",,"79","66",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-06",,"74","67",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-07",,"82","58",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-08",,"71","50",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-09",,"64","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-10",,"65","55",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-11",,"71","61",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-12",,"75","61",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-13",,"66","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-14",,"73","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-15",,"77","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-16",,"81","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-17",,"79","63",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-18",,"71","54",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-19",,"67","45",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-20",,"66","47",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-21",,"73","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-22",,"67","45",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-23",,"57","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-24",,"57","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-25",,"56","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-26",,"58","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-27",,"62","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-28",,"65","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-29",,"58","43",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-30",,"65","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-31",,"71","46",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-01",,"72","56",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-02",,"69","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-03",,"53","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-04",,"49","33",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-05",,"62","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-06",,"69","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-07",,"65","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-08",,"51","41",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-09",,"53","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-10",,"64","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-11",,"60","42",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-12",,"52","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-13",,"42","28",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-14",,"57","28",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-15",,"62","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-16",,"61","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-17",,"68","48",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-18",,"68","51",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-19",,"51","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-20",,"46","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-21",,"55","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-22",,"62","50",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-23",,"56","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-24",,"32","24",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-25",,"38","22",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-26",,"49","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-27",,"81","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-28",,"37","30",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-29",,"40","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-30",,"40","25",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-01",,"53","35",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-02",,"50","37",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-03",,"59","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-04",,"58","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-05",,"63","49",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-06",,"57","38",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-07",,"42","32",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-08",,"34","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-09",,"47","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-10",,"37","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-11",,"37","25",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-12",,"32","23",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-13",,"38","20",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-14",,"34","21",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-15",,"40","31",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-16",,"34","23",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-17",,"30","22",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-18",,"39","19",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-19",,"48","23",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-20",,"56","34",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-21",,"63","40",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-22",,"72","53",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-23",,"63","43",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-24",,"43","26",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-25",,"31","20",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-26",,"37","29",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-27",,"41","28",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-28",,"56","26",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-29",,"47","36",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-30",,"45","24",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-31",,"33","22",
