ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1935-11-24,1935-11-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1935-12-01,1935-12-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1935-12-08,1935-12-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1935-12-22,1935-12-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1935-12-29,1936-01-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-01-05,1936-01-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-01-12,1936-01-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-01-19,1936-01-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-01-26,1936-02-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-02-02,1936-02-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-02-09,1936-02-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-02-16,1936-02-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-02-23,1936-02-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-03-01,1936-03-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-03-08,1936-03-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-03-15,1936-03-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-03-22,1936-03-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-03-29,1936-04-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-04-05,1936-04-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-04-19,1936-04-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-04-26,1936-05-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-05-03,1936-05-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-05-10,1936-05-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-05-24,1936-05-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-05-31,1936-06-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-06-07,1936-06-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-06-14,1936-06-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-07-12,1936-07-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-07-19,1936-07-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-08-09,1936-08-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-08-30,1936-09-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-09-06,1936-09-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-09-13,1936-09-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-09-20,1936-09-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-09-27,1936-10-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-10-04,1936-10-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-10-11,1936-10-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-10-25,1936-10-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-11-01,1936-11-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-11-08,1936-11-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-11-15,1936-11-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-11-22,1936-11-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-11-29,1936-12-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-12-13,1936-12-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-12-20,1936-12-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1936-12-27,1937-01-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-01-03,1937-01-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-01-10,1937-01-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-01-17,1937-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-01-24,1937-01-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-01-31,1937-02-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-02-07,1937-02-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-02-21,1937-02-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-02-28,1937-03-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-03-07,1937-03-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-03-21,1937-03-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-03-28,1937-04-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-04-04,1937-04-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-04-11,1937-04-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-04-18,1937-04-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-05-02,1937-05-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-05-09,1937-05-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-05-16,1937-05-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-05-30,1937-06-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-06-06,1937-06-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-06-13,1937-06-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-06-27,1937-07-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-07-04,1937-07-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-07-11,1937-07-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-07-18,1937-07-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-07-25,1937-07-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-08-01,1937-08-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-08-08,1937-08-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-08-15,1937-08-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-08-22,1937-08-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-09-05,1937-09-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-09-19,1937-09-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-09-26,1937-10-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-10-10,1937-10-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-10-17,1937-10-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-10-24,1937-10-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-10-31,1937-11-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-11-07,1937-11-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-11-14,1937-11-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-11-21,1937-11-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-11-28,1937-12-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-12-12,1937-12-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1937-12-26,1938-01-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-01-02,1938-01-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-01-09,1938-01-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-01-23,1938-01-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-02-06,1938-02-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-02-13,1938-02-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.67924001
Smallpox,67924001,Variola virus,10255,0,UNITED STATES OF AMERICA,US,INDIANA,US-IN,DELAWARE COUNTY,MUNCIE,1938-03-06,1938-03-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.67924001
