"Year","Week","State","District","Location","Total_Cases","Outbreak_Duration"
"2014",9,"N. Sembilan","Seremban","Garden City Homes",11,46
"2014",9,"Selangor","Hulu Langat","Jalan Tps 2 Taman Pelangi Semenyih",11,45
"2014",9,"Selangor","Petaling","Pjs 9 ( Teres 9/2 - Pjs 9/30 )",8,45
"2014",9,"Selangor","Gombak","Bandar Tasik Puteri Gv 3    (Zon 3)",6,44
"2014",9,"Selangor","Hulu Langat","Blok L15-L19 Pandan Jaya",15,43
"2014",9,"Selangor","Petaling","Pjs 2 (Apartment Medan Jaya)",6,43
"2014",9,"Selangor","Klang","T.S.A (Lengkungan Seri Sedeli)",7,42
"2014",9,"Selangor","Hulu Langat","Jalan 1/5-1/8 Seksyen 1 Bandar Baru Bangi",11,41
"2014",9,"Selangor","Petaling","Pjs 2C Taman Medan",9,41
"2014",9,"N. Sembilan","Seremban","Green Street Homes",15,41
"2014",9,"Selangor","Petaling","Seksyen U5 Subang Murni (Teres B)",8,40
"2014",9,"Selangor","Klang","Jalan Bukit Kuda",5,39
"2014",9,"Selangor","Petaling","Bandar Bukit Puchong Bbp2",9,39
"2014",9,"Selangor","Gombak","Kg Melayu Sri Kundang (D)",5,38
"2014",9,"Selangor","Hulu Langat","Jalan Jasmin 10-15 Taman Jasmin",6,38
"2014",9,"Selangor","Petaling","Pjs 10 Taman Subang Indah",5,38
"2014",9,"N. Sembilan","Seremban","Taman Kemuning",10,38
"2014",9,"Selangor","Petaling","Seksyen 19 Teres E ( Jln 19/32 - 19/38B )",7,38
"2014",9,"Selangor","Hulu Langat","Jalan Dayang 8,22,24,28,30-58/8 Bandar Mahkota Cheras",5,37
"2014",9,"Selangor","Hulu Langat","Taman Gembira",7,37
"2014",9,"Selangor","Petaling","Seksyen U5 (Apartment Matahari)",8,37
"2014",9,"N. Sembilan","Seremban","Taman Palma Jaya Perdana",4,37
"2014",9,"N. Sembilan","Seremban","Taman Rasah Jaya Fasa 2",7,37
"2014",9,"Sarawak","Sibu","Lorong 6, Taman Rajang",19,37
"2014",9,"N. Sembilan","Seremban","Bandar Warisan Puteri",11,36
"2014",9,"Selangor","Hulu Langat","Jln Kesuma  7/1-7 Bandar Tasik Kesuma",13,35
"2014",9,"Selangor","Hulu Langat","Pangsapuri Cheras Utama",7,35
"2014",9,"Selangor","Petaling","Pju 5 Seksyen 6 Gugusan Seroja",7,35
"2014",9,"N. Sembilan","Seremban","Taman Desa Cempaka 1(Zon A)",6,35
"2014",9,"Selangor","Petaling","Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51)",12,34
"2014",9,"Selangor","Petaling","Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51)",6,34
"2014",9,"N. Sembilan","Seremban","Taman Mantau Indah 1",6,34
"2014",9,"N. Sembilan","Seremban","Apartment Nilai Perdana",5,34
"2014",9,"N. Sembilan","Seremban","Taman Desa Indah",5,34
"2014",9,"Selangor","Gombak","Taman Jasa",9,33
"2014",9,"Selangor","Hulu Langat","Apartment  Minang Ria Taman Minang Ria",11,33
"2014",9,"Selangor","Hulu Langat","Apartment Taman Perkasa Hulu Langat",12,33
"2014",9,"Selangor","Klang","Taman Bayu Perdana (Jalan Batu Unjur 3)",10,33
"2014",9,"WPKL","Lembah Pantai","Desa Aman1(Pdrm)",7,33
"2014",9,"Selangor","Gombak","Taman Sri Putra (Zon 1)",8,33
"2014",9,"Selangor","Hulu Langat","Flat Taman Ampang Hilir",6,32
"2014",9,"Selangor","Hulu Langat","Blok N-X Pangsapuri Baiduri Bandar Tasik Kesuma",9,32
"2014",9,"Selangor","Hulu Langat","Jalan 6A Seksyen 16 Bandar Baru Bangi",9,32
"2014",9,"Selangor","Hulu Langat","Jalan  Bm 11-27 Taman Bukit Mewah",7,32
"2014",9,"Selangor","Hulu Langat","Taman Paling Jaya",6,32
"2014",9,"Selangor","Klang","Telok Gong (Kg Nelayan)",7,32
"2014",9,"Selangor","Petaling","Taman Puchong Utama 12",4,32
"2014",9,"Selangor","Petaling","Pju 5 Seksyen 4 D'Shire Villa",8,32
"2014",9,"Selangor","Gombak","Taman Ehsan Fasa 5 Zon  4",7,31
"2014",9,"Selangor","Gombak","Bandar Country Homes Fasa 4 Zon 4",10,31
"2014",9,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",7,31
"2014",9,"WPKL","Titiwangsa","Ppr Desa Rejang               (Blok E,F,L,M)",7,31
"2014",9,"N. Sembilan","Seremban","Taman Arowana Indah",5,31
"2014",9,"Selangor","Gombak","Oc 8",6,31
"2014",10,"Selangor","Petaling","Pjs 8 Mentaricourt  1
(Biok A, B, C,D)",186,265
"2014",10,"Selangor","Petaling","Seksyen 7 Shah Alam Flat A (Biok 1-Biok 12 & Blok 38 - Blok 43)",219,244
"2014",10,"Selangor","Petaling","Seksyen 7E B Pusat Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U- Z7/Z)",63,163
"2014",10,"Selangor","Petaling","Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35)",170,156
"2014",10,"Selangor","Petaling","Seksyen 8 Teres 82 (Jin 8/14- Jln 8/28)",80,150
"2014",10,"Selangor","Petaling","Pju 5 Seksyen  6",102,144
"2014",10,"Selangor","Hulu Langat","Taman Taming Lmpian",46,141
"2014",10,"Selangor","Petaling","Pjs 10 Taman Dato Hormat",34,129
"2014",10,"Selangor","Petaling","Pusatbandarpuchong
(Jalan Wawasan 2)",24,120
"2014",10,"Selangor","Petaling","Pju 8 Apartment Flora
Damansara 2 (Biok C, D, E, F)",26,105
"2014",10,"Selangor","Hulu Langat","Jalan Puncak 3 Taman Puncak
Saujana",25,104
"2014",10,"Selangor","Hulu Langat","Jalan 7/5 Seksyen 7 Bandar
Baru Banqi",30,101
"2014",10,"Selangor","Hulu Langat","Jalan Tkp 1-14 Taman Kantan
Permai",30,97
"2014",10,"Selangor","Petaling","Taman Kinrara 3
( Vista Lavender )",62,96
"2014",10,"Selangor","Petaling","Ss 15/5",20,95
"2014",10,"Selangor","Petaling","Ss 2 (Selatan)",30,93
"2014",10,"Selangor","Hulu Langat","Seksyen 2 Bandar Rinching",34,92
"2014",10,"Selangor","Petaling","Ss 3",30,90
"2014",10,"Selangor","Hulu Langat","Apartment Taman Lmpian Lndah",20,81
"2014",10,"Selangor","Hulu Langat","Taman Kajang Baru",26,81
"2014",10,"Selangor","Petaling","Taman Puchong Utama 7,(Court 1)",28,80
"2014",10,"Selangor","Petaling","Bandar Kinrara 1",11,80
"2014",10,"Selangor","Gombak","Bandar Tasik Puteri Gv 1 (Zon 1)",45,78
"2014",10,"Selangor","Petaling","Taman Serdang Perdana A (Southcitycondo)",20,76
"2014",10,"Selangor","Hulu Langat","Jln 5/1-10 Taman Westcountry",16,75
"2014",10,"Selangor","Hulu Langat","Apartment 16C Seksyen 16 Bandar Baru Bangi",19,73
"2014",10,"N. Sembilan","Seremban","Park Avenue",16,67
"2014",10,"Selangor","Hulu Langat","Kolej Kemahiran Mara Beranang",20,65
"2014",10,"Selangor","Hulu Langat","Lorong Aman Taman Kajang Utama",19,61
"2014",10,"Selangor","Petaling","Seksyen U2 Teres C",13,60
"2014",10,"Selangor","Petaling","Bandar Kinrara Bk 6F ( Apartment Engang)",10,60
"2014",10,"Selangor","Petaling","Pjs 6 Kg Lindungan",8,59
"2014",10,"N. Sembilan","Seremban","Taman Desa Anggerik",11,57
"2014",10,"Selangor","Hulu Langat","Jln 4/12 Seksyen 4 Bandar Baru Bangi",18,56
"2014",10,"Selangor","Hulu Langat","Jln Puncak Saujan 2 Taman Puncak Saujan",22,54
"2014",10,"N. Sembilan","Seremban","Taman Cengal Utama",11,53
"2014",10,"N. Sembilan","Seremban","Gardencityhomes",12,53
"2014",10,"Selangor","Hulu Langat","Jalan Tps 2 Taman Pelangi Semenyih",16,52
"2014",10,"Selangor","Hulu Langat","Apartment Taman Prima Cempaka",13,51
"2014",10,"Selangor","Petaling","Pjs 4 Taman Medan",11,51
"2014",10,"Selangor","Hulu Langat","Blok L15-L19 Pandan Jaya",21,50
"2014",10,"Selangor","Hulu Langat","Jln Bunga Melur Taman Suria Jaya",5,49
"2014",10,"Selangor","Hulu Langat","Kuis",9,48
"2014",10,"Selangor","Hulu Langat","Taman Sri Cheras Jaya",11,47
"2014",10,"Selangor","Hulu Langat","Blok L34-L40 Pandan Jaya",8,45
"2014",10,"Selangor","Hulu Langat","Jalan Jasmin 10-15 Taman Jasmin",8,45
"2014",10,"N. Sembilan","Seremban","Taman Kemuning",11,45
"2014",10,"Selangor","Gombak","Selayang Baru 18",6,44
"2014",10,"Selangor","Hulu Langat","Jalan Dayang 8,22,24,28,30- 58/8 Bandar Mahkota Cheras",7,44
"2014",10,"Selangor","Hulu Langat","Taman Gembira",11,44
"2014",10,"N. Sembilan","Seremban","Taman Rasah Jaya Fasa 2",9,44
"2014",10,"Selangor","Hulu Langat","Jln Kesuma 7/1-7 Bandar Tasik Kesuma",14,42
"2014",10,"Selangor","Hulu Langat","Pangsapuri Cheras Utama",11,42
"2014",10,"N. Sembilan","Seremban","Taman Desa Cempaka 1 (Zon A)",6,42
"2014",10,"Selangor","Hulu Langat","Kuarter Polis Bandar Baru Bangi",9,41
"2014",10,"Selangor","Petaling","Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51)",16,41
"2014",10,"Selangor","Petaling","Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41-7/51)",7,41
"2014",10,"N. Sembilan","Seremban","Taman Mantau Indah 1",8,41
"2014",10,"N. Sembilan","Seremban","Taman Desa Indah ",5,41
"2014",10,"Selangor","Hulu Langat","Apartment Minang Ria Taman Minang Ria",14,40
"2014",10,"Selangor","Hulu Langat","Apartment Taman Perkasa Hulu Langat",15,40
"2014",10,"Selangor","Petaling","Taman Lestari Putra 6",11,40
"2014",10,"Selangor","Gombak","Oc 8",7,39
"2014",10,"Selangor","Hulu Langat","Jalan 6A Seksyen 16 Bandar Baru Bangi",10,39
"2014",10,"Selangor","Hulu Langat","Jalan Bm 11-27 Tar Nan Bukit Mewah",8,39
"2014",10,"Selangor","Hulu Langat","Taman Paling Jaya",7,39
"2014",10,"Selangor","Gombak","Bandar Countryhomes Fasa 4 Zon 4",13,38
"2014",10,"WPKL","Titiwangsa","Ppr Desa Rejang (Blok E, F, L, M)",7,38
"2014",10,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",8,37
"2014",10,"N. Sembilan","Seremban","Taman Dusun Setia",7,37
"2014",10,"N. Sembilan","Seremban","Gardenavenue",11,35
"2014",10,"N. Sembilan","Seremban","Vision Homes",19,35
"2014",10,"Selangor","Petaling","Taman University Indah 3 (Flat Lama)",7,34
"2014",10,"Selangor","Gombak","Bandar Countryhomes Fasa 1 Zon 2",7,33
"2014",10,"Selangor","Hulu Langat","Jalan Wawasan 2/1-2.8, 2/10 & 2/12 Bandar Baru Ampang",5,33
"2014",10,"Selangor","Hulu Langat","Taman Kajang Mewah",5,33
"2014",10,"Selangor","Petaling","Bandar Puchong Jaya (Sri Cempaka)",8,33
"2014",10,"Selangor","Hulu Langat","Taman Cheras Vista",4,32
"2014",10,"Selangor","Hulu Langat","Blok 1-7 Seksyen 1 Bandar Baru Bangi",11,32
"2014",10,"Selangor","Hulu Langat","Apartment Taman Sri Tanjung",6,32
"2014",10,"Selangor","Hulu Langat","Jln 4/9-4/32 Pandan Indah",7,31
"2014",10,"Selangor","Hulu Langat","Taman Taming Maju",5,31
"2014",10,"Kelantan","Kota Bharu","Taman Taming Maju",5,31
"2014",11,"Selangor","Petaling","Pjs 8 Mentari Court  1 (Blok A, B, C,D)",189,272
"2014",11,"Selangor","Petaling","Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43)",221,251
"2014",11,"Selangor","Petaling","Seksyen U5 Pangsapuri Subang Suria",44,165
"2014",11,"Selangor","Petaling","Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35)",172,163
"2014",11,"Selangor","Petaling","Seksyen 8 Teres B2 (Jln 8/14 - Jln 8/28)",80,157
"2014",11,"Selangor","Petaling","Pju 5 Seksyen  6",104,151
"2014",11,"Selangor","Petaling","Pjs 10 Taman Dato Hormat",35,135
"2014",11,"Selangor","Petaling","Seksyen 7 Pangsapuri Kristal",41,125
"2014",11,"Selangor","Petaling","Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",29,112
"2014",11,"Selangor","Hulu Langat","Jalan Puncak 3 Taman Puncak Saujana",27,111
"2014",11,"Selangor","Hulu Langat","Jalan 7/5 Seksyen 7 Bandar Baru Bangi",31,108
"2014",11,"Selangor","Petaling","Taman Kinrara 3 ( Vista Lavender )",63,103
"2014",11,"Selangor","Petaling","Ss 2 (Selatan)",31,100
"2014",11,"Selangor","Hulu Langat","Seksyen 2 Bandar Rinching",35,99
"2014",11,"Selangor","Petaling","Ss 3",36,97
"2014",11,"Selangor","Petaling","Bandar Kinrara 1",12,88
"2014",11,"Selangor","Petaling","Taman Puchong Utama 7,(Court 1)",30,87
"2014",11,"Selangor","Hulu Langat","Jlm 5/1-10 Taman West Country",16,82
"2014",11,"Selangor","Petaling","Pju 1A Ara Damansara",20,76
"2014",11,"Selangor","Petaling","Pju 9 Sd 8",29,74
"2014",11,"N. Sembilan","Seremban","Park Avenue",18,74
"2014",11,"Selangor","Hulu Langat","Kolej Kemahiran Mara Beranang",20,72
"2014",11,"Selangor","Petaling","Pjs 2C Flat Taman Medan Cahaya",17,72
"2014",11,"Selangor","Hulu Langat","Blok L20-L33A Pandan Jaya",16,71
"2014",11,"Selangor","Hulu Langat","Lorong Aman Taman Kajang Utama",19,68
"2014",11,"Selangor","Petaling","Bandar Kinrara Bk 6F ( Apartment Enggang)",10,66
"2014",11,"N. Sembilan","Seremban","Taman Desa Anggerik",11,64
"2014",11,"Selangor","Hulu Langat","Jln 4/12 Seksyen 4 Bandar Baru Bangi",19,63
"2014",11,"Selangor","Hulu Langat","Jln  Puncak Saujana 2 Taman Puncak Saujana",22,61
"2014",11,"N. Sembilan","Seremban","Garden City Homes",12,60
"2014",11,"Selangor","Hulu Langat","Jalan Tps 2 Taman Pelangi Semenyih",18,59
"2014",11,"Selangor","Petaling","Pjs 9 ( Teres 9/2 - Pjs 9/30 )",12,59
"2014",11,"Selangor","Petaling","Usj 1 Teres (Jln 1/20-1/28)",7,59
"2014",11,"Selangor","Hulu Langat","Apartment Taman Prima Cempaka",14,58
"2014",11,"Selangor","Hulu Langat","Blok L15-L19 Pandan Jaya",22,57
"2014",11,"Selangor","Hulu Langat","Kuis",12,55
"2014",11,"Selangor","Petaling","Seksyen U5 Subang Murni(Teres B)",9,54
"2014",11,"Selangor","Petaling","Bandar Bukit Puchong  Bbp2",10,53
"2014",11,"Selangor","Hulu Langat","Blokl34-L40 Pandan Jaya",9,52
"2014",11,"N. Sembilan","Seremban","Taman Kemuning",11,52
"2014",11,"Selangor","Gombak","Selayang Baru  18",9,51
"2014",11,"Selangor","Hulu Langat","Jalan Dayang 8,22,24,28,30- 58/8 Bandar Mahkota Cheras",8,51
"2014",11,"Selangor","Hulu Langat","Taman Gembira",11,51
"2014",11,"N. Sembilan","Seremban","Taman Rasah Jaya Fasa 2",9,51
"2014",11,"Selangor","Hulu Langat","Jln Kesuma 7/1-7 Bandar Tasik Kesuma",20,49
"2014",11,"Selangor","Hulu Langat","Pangsaouri  Cheras Utama",13,49
"2014",11,"Selangor","Petaling","Pju 5 Seksyen 6 Gugusan Seroja",8,49
"2014",11,"Selangor","Petaling","Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51)",20,48
"2014",11,"Selangor","Petaling","Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51)",8,48
"2014",11,"Selangor","Petaling","Pju 1 Kg Cempaka",9,48
"2014",11,"Selangor","Hulu Langat","Apartment Taman Perkasa Hulu Langat",16,47
"2014",11,"N. Sembilan","Seremban","Taman Mantau Indah 1",8,47
"2014",11,"Selangor","Gombak","Oc 8",8,46
"2014",11,"Selangor","Hulu Langat","Jalan Bm 11-27 Taman Bukit Mewah",12,46
"2014",11,"Selangor","Hulu Langat","Apartment Minang Ria Taman Minang Ria",14,46
"2014",11,"Selangor","Gombak","Bandar  Country Homes Fasa 4 Zon 4",14,45
"2014",11,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",9,44
"2014",11,"N. Sembilan","Seremban","Taman Dusun Setia",7,43
"2014",11,"N. Sembilan","Seremban","Garden Avenue",11,42
"2014",11,"N. Sembilan","Seremban","Vision Homes",20,42
"2014",11,"Selangor","Gombak","Bandar  Country Homes Fasa 1 Zon 2",7,40
"2014",11,"Selangor","Hulu Langat","Jalan Wawasan 2/1- 2/8,2/10&2/12 Bandar Baru Ampang",6,40
"2014",11,"Selangor","Hulu Langat","Blok 1-7 Seksyen 1 Bandar Baru Bangi",11,39
"2014",11,"Selangor","Hulu Langat","Apartment Taman Sri Tanjung",6,39
"2014",11,"Selangor","Petaling","Bandar Puchong Jaya (Sri Cempaka)",8,39
"2014",11,"Selangor","Klang","Bandar Botanik (Pangsapuri Palma)",10,38
"2014",11,"Kelantan","Kota Bharu","Telok Baru",6,38
"2014",11,"Selangor","Petaling","Bandar Sunway (Palm Ville Condo)",4,37
"2014",11,"Selangor","Gombak","Rumah Kedai Bt Caves Centre Point",6,37
"2014",11,"Selangor","Hulu Langat","Jalan Prima Saujana 2 Taman Prima Saujana",6,36
"2014",11,"Kelantan","Kota Bharu","Sri Kedeper",7,36
"2014",11,"Selangor","Hulu Langat","Jalan Indah 1-11 Taman Cheras Indah",7,35
"2014",11,"Selangor","Hulu Langat","Kem Pga Batu 7 Cheras",8,35
"2014",11,"Selangor","Petaling","Ss 25",4,35
"2014",11,"Selangor","Hulu Langat","Jalan Kesuma 7/8-16 Bandar Tasik Kesuma",11,34
"2014",11,"Selangor","Hulu Langat","Appt Vista Bandar Sri Putra",4,34
"2014",11,"Selangor","Petaling","Seksyen 11 Teres D",6,33
"2014",11,"Selangor","Petaling","Pjs 2D Taman Medan",5,33
"2014",11,"Selangor","Petaling","Ss 14/5",6,33
"2014",11,"WPKL","Kepong","Taman Tasik Indah (Jalan Tasik Indah 1-7)",19,33
"2014",11,"Selangor","Hulu Langat","Jalan Mutiara Taman Sri Nanding",6,32
"2014",11,"Melaka","Melaka Tengah","Taman Kerjasama",7,32
"2014",11,"Selangor","Hulu Langat","Appt Taman Tenaga",8,31
"2014",11,"Kelantan","Kota Bharu","Wakaf Sri Paduka",9,31
"2014",12,"Selangor","Petaling","Pjs 8 Mentari Court 1 (Blok A, B, C,D)",194,279
"2014",12,"Selangor","Petaling","Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43)",222,258
"2014",12,"Selangor","Petaling","Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35)",177,170
"2014",12,"Selangor","Petaling","Pju 5 Seksyen  6",106,158
"2014",12,"Selangor","Petaling","Seksyen 7 Pangsapuri Kristal",42,132
"2014",12,"Selangor","Petaling","Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",30,119
"2014",12,"Selangor","Hulu Langat","Jalan Puncak 3 Taman Puncak Saujana",27,118
"2014",12,"Selangor","Petaling","Seksyen 7 Pangsapuri Baiduri",24,117
"2014",12,"Selangor","Hulu Langat","Jalan 7/5 Seksyen 7 Bandar Baru Bangi",31,114
"2014",12,"Selangor","Petaling","Ss 2 (Selatan)",33,107
"2014",12,"Selangor","Petaling","Ss 3",41,104
"2014",12,"Selangor","Petaling","Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",43,102
"2014",12,"Selangor","Petaling","Taman Puchong Utama 7,(Court 1)",33,94
"2014",12,"Selangor","Petaling","Pju 1A Ara Damansara",25,83
"2014",12,"Selangor","Petaling","Taman Lestari Perdana (Pangsapuri Seri Indah)",17,83
"2014",12,"N. Sembilan","Seremban","Park Avenue",18,81
"2014",12,"Selangor","Petaling","Bandar Kinrara Bk 6F ( Apartment Enggang)",11,74
"2014",12,"Selangor","Klang","Pandamaran Jaya Jalan 79",3,72
"2014",12,"N. Sembilan","Seremban","Taman Desa Anggerik",12,71
"2014",12,"Selangor","Hulu Langat","Jalan Tps 2 Taman Pelangi Semenyih",18,66
"2014",12,"Selangor","Petaling","Pjs 9 ( Teres 9/2 - Pjs 9/30 )",14,66
"2014",12,"Selangor","Hulu Langat","Apartment Taman Prima Cempaka",15,65
"2014",12,"Selangor","Hulu Langat","Kuis",12,62
"2014",12,"Selangor","Hulu Langat","Blokl 34-L40 Pandan Jaya",9,59
"2014",12,"Selangor","Gombak","Selayang Baru 18",11,58
"2014",12,"Selangor","Hulu Langat","Jalan Dayang 8,22,24,28,30- 58/8 Bandar Mahkota Cheras",9,58
"2014",12,"Selangor","Petaling","Taman Puchong Perdana (Vista Millennium)",9,58
"2014",12,"Selangor","Hulu Langat","Jln Kesuma 7/1-7 Bandar Tasik Kesuma",20,56
"2014",12,"Selangor","Hulu Langat","Pangsapuri Cheras Utama",15,56
"2014",12,"Selangor","Gombak","Tmn Sri Putra (Zon 1)",11,55
"2014",12,"Selangor","Petaling","Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51)",11,55
"2014",12,"Selangor","Petaling","Pju 1 Kg Cempaka",10,55
"2014",12,"Selangor","Hulu Langat","Apartment Taman Perkasa Hulu Langat",16,54
"2014",12,"Selangor","Gombak","Oc 8",8,53
"2014",12,"Selangor","Hulu Langat","Jalan Bm 11-27 Taman Bukit Mewah",12,53
"2014",12,"Selangor","Gombak","Bandar Country Homes Fasa 4 Zon 4",15,52
"2014",12,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",10,51
"2014",12,"N. Sembilan","Seremban","Vision Homes",20,49
"2014",12,"Selangor","Hulu Langat","Jalan Wawasan 2/1- 2/8,2/10&2/12 Bandar Baru Ampang",6,46
"2014",12,"Kelantan","Kota Bharu","Telok Baru",6,45
"2014",12,"Selangor","Klang","Bandar Botanik (Pangsapuri Palma)",11,45
"2014",12,"Selangor","Gombak","Rumah Kedai Bt Caves Centre Point",8,44
"2014",12,"Selangor","Klang","B.B.T Jln Batu Nilam 13",6,44
"2014",12,"Selangor","Petaling","Bandar Sunway (Palm Ville Condo)",7,44
"2014",12,"Selangor","Hulu Langat","Jalan Indah 1-11 Taman Cheras Indah",8,42
"2014",12,"Selangor","Klang","Appartment Klang Villa",8,42
"2014",12,"Selangor","Hulu Langat","Kem Pga Batu 7 Cheras",8,41
"2014",12,"Selangor","Hulu Langat","Taman Alam Jaya",6,38
"2014",12,"Selangor","Hulu Langat","Appt Taman Tenaga",11,38
"2014",12,"WPKL","Lembah Pantai","Taman Oug (Jalan Hujan Batu, 1-3)",7,36
"2014",12,"Selangor","Hulu Langat","Apartment D'Tinggian Suasana Bandar Tun Hussein Onn",4,35
"2014",12,"Perak","Kinta","K/B Ampang",10,34
"2014",12,"Selangor","Hulu Langat","Jalan Kesuma 5/1 Seksyen 5 Bandar Tasik Kesuma",4,34
"2014",12,"Selangor","Petaling","Ss 18/3",4,34
"2014",12,"Selangor","Seremban","Taman Desa Orkid",4,34
"2014",12,"Kelantan","Kota Bharu","Wakaf Mek Zainab",12,34
"2014",12,"Selangor","Gombak","Kip Sg Buluh",8,33
"2014",12,"Selangor","Petaling","Seksyen 7 Shah Alam Flat D (Blok 52 - Blok 58)",6,33
"2014",12,"Perak","Kinta","K/B Pasir Pinji",9,32
"2014",12,"N. Sembilan","Seremban","Taman Bandar Ekar",6,32
"2014",12,"Johor","Johor Bharu","Tmn Tan Sri Yaacob_Jln Putra",4,32
"2014",12,"Selangor","Hulu Langat","Jalan Bm 6/C Bandar Bukit Mahkota",7,31
"2014",13,"Selangor","Petaling","Pjs 8 Mentari Court  1        (Blok A, B, C,D)",208,286
"2014",13,"Selangor","Petaling","Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok 38 - Blok 43)",223,265
"2014",13,"Selangor","Petaling","Pjs 9 Lagoon Perdana",103,186
"2014",13,"Selangor","Petaling","Pju 5 Seksyen  6",108,165
"2014",13,"Selangor","Petaling","Seksyen 7 Pangsapuri Kristal",45,139
"2014",13,"Selangor","Petaling","Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",38,126
"2014",13,"Selangor","Hulu Langat","Jalan 7/5 Seksyen 7 Bandar Baru Bangi",32,122
"2014",13,"Selangor","Petaling","Taman Kinrara 3                       ( Vista Lavender )",75,117
"2014",13,"Selangor","Petaling","Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",45,109
"2014",13,"Selangor","Petaling","Taman Puchong Utama 7,(Court 1)",36,101
"2014",13,"Selangor","Petaling","Taman  Serdang  Perdana        ( South City Condo )",23,97
"2014",13,"Selangor","Petaling","Pju 3 (Riana Green Condo)",26,95
"2014",13,"Selangor","Petaling","Pju 1A Ara Damansara",26,90
"2014",13,"Selangor","Petaling","Taman Lestari Perdana (Pangsapuri Seri Indah)",19,90
"2014",13,"Selangor","Petaling","Seksyen U2 Teres C",17,81
"2014",13,"N. Sembilan","Seremban","Taman Desa Anggerik",12,78
"2014",13,"Selangor","Hulu Langat","Apartment Taman Prima Cempaka",17,72
"2014",13,"Selangor","Gombak","Selayang Baru  18",11,65
"2014",13,"Selangor","Hulu Langat","Pangsapuri Cheras Utama",15,63
"2014",13,"Selangor","Gombak","Tmn Sri Putra (Zon 1)",13,62
"2014",13,"Selangor","Petaling","Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51)",13,62
"2014",13,"Selangor","Hulu Langat","Apartment Taman Perkasa Hulu Langat",20,61
"2014",13,"Selangor","Gombak","Bandar  Country Homes Fasa 4 Zon 4",15,59
"2014",13,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",10,58
"2014",13,"N. Sembilan","Seremban","Vision Homes",21,56
"2014",13,"Selangor","Petaling","Bandar Puchong Jaya  (Sri Cempaka)",12,54
"2014",13,"Selangor","Gombak","Rumah Kedai Bt Caves Centre Point",10,51
"2014",13,"Selangor","Klang","B.B.T Jln Batu Nilam  13",6,51
"2014",13,"Selangor","Petaling","Bandar Sunway (Palm Ville Condo)",9,51
"2014",13,"Selangor","Hulu Langat","Jalan Indah 1-11 Taman Cheras Indah",8,49
"2014",13,"Selangor","Klang","Appartment Klang Villa",9,49
"2014",13,"Selangor","Hulu Langat","Taman Alam Jaya",7,45
"2014",13,"Selangor","Hulu Langat","Appt Taman Tenaga",11,45
"2014",13,"Selangor","Hulu Langat","Jalan Kesuma 5/1 Seksyen 5 Bandar Tasik Kesuma",5,41
